700070 particles, 3094 voids.
Void# FileVoid# CoreParticle CoreDens ZoneVol Zone#Part Void#Zones VoidVol Void#Part VoidDensContrast VoidProb
276 2392 567846 6.580866e-02 1.469171e+03 1117 7 2.704759e+03 2100 1.895010 5.69e-03
277 386 236687 1.324116e-01 1.964318e+02 207 1 1.964318e+02 207 1.894434 5.71e-03
278 1085 373425 6.312946e-02 8.348496e+02 507 3 2.035395e+03 1345 1.888171 5.97e-03
279 2228 541507 2.106396e-01 6.541631e+01 106 1 6.541631e+01 106 1.882615 6.20e-03
280 2577 598855 5.486822e-02 7.948029e+02 559 3 2.169712e+03 1803 1.881194 6.26e-03
281 1766 475162 9.768253e-02 3.134585e+02 229 5 1.529325e+03 1201 1.880678 6.29e-03
282 2081 522198 8.288593e-02 6.112722e+02 596 1 6.112722e+02 596 1.880615 6.29e-03
283 1605 452417 2.216038e-01 5.647853e+01 69 1 5.647853e+01 69 1.879980 6.32e-03
284 2893 660319 7.767544e-02 6.604478e+02 503 6 1.883423e+03 1550 1.879371 6.34e-03
285 2560 595524 5.993801e-02 4.735959e+02 626 1 4.735959e+02 626 1.878522 6.38e-03
286 584 276659 1.733920e-01 1.598949e+02 237 1 1.598949e+02 237 1.878348 6.39e-03
287 1763 474967 7.825686e-02 4.436806e+02 433 2 8.473601e+02 811 1.878076 6.40e-03
288 689 298322 9.235678e-02 5.013450e+02 428 2 7.928954e+02 659 1.875684 6.51e-03
289 839 325017 1.049358e-01 3.472220e+02 363 2 4.973336e+02 557 1.873109 6.62e-03
290 2055 516397 8.650299e-02 4.670891e+02 466 1 4.670891e+02 466 1.872913 6.63e-03
291 266 201339 1.903904e-01 1.818143e+02 324 1 1.818143e+02 324 1.872660 6.64e-03
292 509 262290 9.456960e-02 3.753629e+02 330 4 1.688800e+03 1749 1.867727 6.87e-03
293 376 231972 1.024197e-01 2.186814e+02 204 4 1.098649e+03 1195 1.864576 7.02e-03
294 937 344804 6.900244e-02 8.918497e+02 741 1 8.918497e+02 741 1.864418 7.03e-03
295 1390 421417 1.776034e-01 1.170739e+02 182 1 1.170739e+02 182 1.862696 7.11e-03
296 2514 587606 6.113763e-02 7.326033e+02 658 1 7.326033e+02 658 1.862496 7.12e-03
297 264 200873 8.967254e-02 4.924386e+02 491 1 4.924386e+02 491 1.860748 7.21e-03
298 1253 401825 1.033779e-01 3.098129e+02 297 2 4.355254e+02 399 1.859493 7.27e-03
299 1943 500119 1.150660e-01 3.151578e+02 363 2 7.714468e+02 988 1.856639 7.41e-03
300 869 330348 7.033742e-02 6.904162e+02 598 2 9.793783e+02 830 1.855923 7.45e-03
301 1689 465515 8.733863e-02 4.126221e+02 359 5 2.137863e+03 2224 1.855310 7.48e-03
302 1835 485163 1.049721e-01 2.880281e+02 356 1 2.880281e+02 356 1.852166 7.64e-03
303 1421 426927 7.111379e-02 4.625025e+02 341 1 4.625025e+02 341 1.850548 7.73e-03
304 363 227982 7.258790e-02 1.035379e+03 818 1 1.035379e+03 818 1.850107 7.75e-03
305 2919 666359 1.601088e-01 1.188053e+02 135 1 1.188053e+02 135 1.849241 7.79e-03
306 2767 636640 2.338308e-01 4.679052e+01 61 1 4.679052e+01 61 1.848504 7.83e-03
307 1703 467321 1.138422e-01 2.810882e+02 335 2 4.532246e+02 516 1.847250 7.90e-03
308 1645 459181 1.501919e-01 2.387705e+02 258 1 2.387705e+02 258 1.845646 7.99e-03
309 1652 460064 5.044295e-02 6.809407e+02 602 1 6.809407e+02 602 1.841610 8.21e-03
310 1410 425565 1.033342e-01 2.155473e+02 260 2 3.409659e+02 383 1.840313 8.28e-03
311 2283 550221 1.476687e-01 1.048838e+02 154 1 1.048838e+02 154 1.840199 8.29e-03
312 3042 691212 1.295879e-01 3.795981e+02 440 1 3.795981e+02 440 1.840033 8.30e-03
313 350 225753 1.185824e-01 3.023588e+02 278 2 3.971166e+02 401 1.839894 8.30e-03
314 2185 535586 8.399557e-02 6.126060e+02 692 2 8.212018e+02 864 1.837528 8.44e-03
315 1055 366461 1.521417e-01 1.502976e+02 225 1 1.502976e+02 225 1.834221 8.63e-03
316 2913 664488 1.107312e-01 2.713639e+02 488 1 2.713639e+02 488 1.833949 8.64e-03
317 114 141778 1.123944e-01 4.978865e+02 468 3 8.116463e+02 783 1.832739 8.71e-03
318 1576 447337 1.000532e-01 4.026450e+02 405 4 1.010025e+03 977 1.829690 8.89e-03
319 351 226041 2.005513e-01 1.143914e+02 160 1 1.143914e+02 160 1.827506 9.03e-03
320 2484 582153 1.106976e-01 3.452227e+02 273 6 1.072571e+03 1072 1.825968 9.12e-03
321 1587 450334 2.854365e-01 1.287076e+02 265 1 1.287076e+02 265 1.825042 9.18e-03
322 1260 402472 6.226843e-02 3.555450e+02 260 2 4.557116e+02 316 1.824712 9.20e-03
323 2661 617284 2.995029e-01 3.735325e+01 71 1 3.735325e+01 71 1.824150 9.23e-03
324 1229 398368 1.528331e-01 1.712475e+02 207 1 1.712475e+02 207 1.821857 9.37e-03
325 2883 658870 5.547482e-02 5.454699e+02 349 3 1.610165e+03 1144 1.820072 9.49e-03
326 882 333242 8.312778e-02 6.404950e+02 481 2 1.006951e+03 865 1.819738 9.51e-03
327 1193 392882 8.593818e-02 1.058825e+03 951 3 2.154279e+03 1991 1.819160 9.54e-03
328 2947 671073 2.028164e-01 5.355581e+01 62 1 5.355581e+01 62 1.817904 9.63e-03
329 2706 625378 8.185639e-02 3.824304e+02 326 1 3.824304e+02 326 1.817678 9.64e-03
330 990 354398 9.065907e-02 3.778101e+02 396 4 9.255449e+02 916 1.814632 9.84e-03
331 1953 500869 1.022326e-01 2.195233e+02 196 4 9.109928e+02 992 1.812282 9.99e-03
332 676 295877 1.510660e-01 2.335707e+02 501 1 2.335707e+02 501 1.810898 1.01e-02
333 2724 629068 1.162688e-01 3.174562e+02 414 1 3.174562e+02 414 1.810390 1.01e-02
334 2790 641664 7.051007e-02 4.163025e+02 269 3 1.036749e+03 855 1.809624 1.02e-02
335 3056 693703 8.009957e-02 5.483152e+02 490 1 5.483152e+02 490 1.808879 1.02e-02
336 1944 500141 7.995400e-02 3.314501e+02 316 5 1.826621e+03 1597 1.808069 1.03e-02
337 1093 374882 3.090656e-01 6.110840e+01 103 1 6.110840e+01 103 1.807990 1.03e-02
338 1493 436711 7.523126e-02 5.241365e+02 382 2 8.799756e+02 738 1.807892 1.03e-02
339 920 340333 9.102467e-02 5.365273e+02 474 1 5.365273e+02 474 1.807108 1.03e-02
340 578 275462 1.233961e-01 1.664097e+02 205 1 1.664097e+02 205 1.806288 1.04e-02
341 2705 625371 1.473123e-01 2.167320e+02 232 1 2.167320e+02 232 1.805874 1.04e-02
342 2792 641698 1.159144e-01 2.187124e+02 223 1 2.187124e+02 223 1.805807 1.04e-02
343 2108 525337 9.898304e-02 5.756710e+02 511 4 1.595063e+03 1636 1.804986 1.05e-02
344 1071 369204 2.293194e-01 6.536543e+01 107 1 6.536543e+01 107 1.804294 1.05e-02
345 827 322907 1.194980e-01 1.856269e+02 192 3 4.956728e+02 528 1.804117 1.06e-02
346 2958 673616 8.378179e-02 5.963673e+02 575 3 1.083032e+03 974 1.802409 1.07e-02
347 2685 622084 1.420135e-01 1.371710e+02 237 1 1.371710e+02 237 1.801552 1.07e-02
348 1051 365648 7.414292e-02 9.706944e+02 800 1 9.706944e+02 800 1.800543 1.08e-02
349 1188 392086 1.767167e-01 1.677043e+02 238 1 1.677043e+02 238 1.799662 1.09e-02
350 2597 603483 1.187267e-01 2.682889e+02 298 1 2.682889e+02 298 1.799335 1.09e-02
351 2752 634422 1.046481e-01 2.944763e+02 303 1 2.944763e+02 303 1.797375 1.10e-02
352 2737 632357 2.447778e-01 8.373377e+01 134 1 8.373377e+01 134 1.796799 1.11e-02
353 1204 393906 7.204403e-02 1.804154e+03 1648 1 1.804154e+03 1648 1.796391 1.11e-02
354 2158 532375 4.842481e-02 2.035211e+03 1399 6 4.748617e+03 3222 1.795442 1.12e-02
355 1282 404681 5.900675e-02 5.728838e+02 517 1 5.728838e+02 517 1.794686 1.12e-02
356 879 333016 6.368715e-02 1.051219e+03 759 1 1.051219e+03 759 1.794120 1.13e-02
357 2519 588532 7.425887e-02 8.652565e+02 705 2 1.439883e+03 1241 1.791108 1.15e-02
358 2690 623509 1.522543e-01 1.984602e+02 272 1 1.984602e+02 272 1.789997 1.16e-02
359 314 216193 1.528995e-01 1.570914e+02 236 1 1.570914e+02 236 1.787352 1.18e-02
360 1607 452969 1.467111e-01 1.374202e+02 141 1 1.374202e+02 141 1.786944 1.18e-02
361 1005 356922 7.873930e-02 2.358342e+02 174 1 2.358342e+02 174 1.786412 1.19e-02
362 783 314214 8.839007e-02 7.175559e+02 751 1 7.175559e+02 751 1.784981 1.20e-02
363 1133 381944 1.061451e-01 2.477698e+02 345 5 1.227126e+03 1186 1.782755 1.21e-02
364 623 284521 1.335333e-01 4.159814e+02 631 1 4.159814e+02 631 1.781224 1.23e-02
365 1685 465278 7.374330e-02 5.385644e+02 367 1 5.385644e+02 367 1.781132 1.23e-02
366 1838 485467 1.675142e-01 1.207755e+02 208 1 1.207755e+02 208 1.780766 1.23e-02
367 2189 536255 6.361392e-02 7.880416e+02 496 2 1.277589e+03 1028 1.780239 1.23e-02
368 794 315902 2.265904e-01 1.376231e+02 244 1 1.376231e+02 244 1.779484 1.24e-02
369 2756 635041 1.489861e-01 2.074646e+02 290 1 2.074646e+02 290 1.778305 1.25e-02
370 455 249954 1.050110e-01 2.457643e+02 243 1 2.457643e+02 243 1.775320 1.28e-02
371 1190 392564 5.799882e-02 8.772680e+02 632 1 8.772680e+02 632 1.774549 1.28e-02
372 1344 415031 7.025266e-02 6.504223e+02 461 4 2.163502e+03 1504 1.773978 1.29e-02
373 2844 650071 7.728279e-02 2.378194e+02 137 5 1.272474e+03 1070 1.773665 1.29e-02
374 1457 431492 5.325804e-02 6.964186e+02 395 1 6.964186e+02 395 1.773631 1.29e-02
375 1383 420345 1.062295e-01 4.565184e+02 477 1 4.565184e+02 477 1.772961 1.30e-02
376 2765 636440 1.592902e-01 2.762123e+02 357 1 2.762123e+02 357 1.772026 1.30e-02
377 2271 548190 4.266729e-01 2.279349e+01 44 1 2.279349e+01 44 1.771114 1.31e-02
378 1281 404596 1.439106e-01 3.939060e+02 489 1 3.939060e+02 489 1.770041 1.32e-02
379 1312 410150 6.579068e-02 6.524237e+02 529 2 8.651718e+02 680 1.769999 1.32e-02
380 260 200011 6.777646e-02 7.520904e+02 566 2 1.263714e+03 1148 1.769609 1.32e-02
381 1516 440219 1.154486e-01 4.238474e+02 536 2 5.521411e+02 679 1.768493 1.33e-02
382 2348 560249 7.811696e-02 1.034304e+03 839 1 1.034304e+03 839 1.764070 1.37e-02
383 370 230249 2.556347e-01 1.508289e+02 264 1 1.508289e+02 264 1.760434 1.41e-02
384 1643 458979 1.350163e-01 3.069910e+02 368 3 6.325218e+02 758 1.758721 1.42e-02
385 78 123340 6.151081e-02 1.147392e+03 789 2 1.530251e+03 1275 1.758041 1.43e-02
386 2432 575046 5.447186e-02 1.032218e+03 425 4 2.995342e+03 1653 1.757852 1.43e-02
387 1724 470466 1.291046e-01 3.191440e+02 399 2 4.117555e+02 481 1.757566 1.43e-02
388 1656 460964 2.520677e-01 1.422917e+02 321 1 1.422917e+02 321 1.755776 1.45e-02
389 1740 471549 1.952470e-01 7.978364e+01 111 1 7.978364e+01 111 1.754635 1.46e-02
390 2896 660786 9.373925e-02 2.202239e+02 169 2 3.551138e+02 311 1.752545 1.48e-02
391 2979 679944 1.167540e-01 3.029149e+02 354 1 3.029149e+02 354 1.751029 1.49e-02
392 1473 434291 5.212927e-02 6.502567e+02 335 5 2.735553e+03 1751 1.750096 1.50e-02
393 1571 446373 9.260698e-02 4.499364e+02 481 3 7.631812e+02 740 1.749139 1.51e-02
394 337 222221 8.405952e-02 6.818740e+02 749 2 1.080421e+03 1092 1.747914 1.52e-02
395 1939 499587 7.676300e-02 4.335549e+02 537 1 4.335549e+02 537 1.747771 1.53e-02
396 2964 674387 7.945446e-02 4.100207e+02 420 1 4.100207e+02 420 1.745868 1.54e-02
397 1531 442112 1.485809e-01 2.763235e+02 383 1 2.763235e+02 383 1.744980 1.55e-02
398 2495 584002 1.405482e-01 1.097857e+02 92 1 1.097857e+02 92 1.744601 1.56e-02
399 637 288954 2.095311e-01 1.134571e+02 252 1 1.134571e+02 252 1.742966 1.57e-02
400 2198 537848 9.008988e-02 2.153326e+02 216 1 2.153326e+02 216 1.741719 1.59e-02
401 2707 625484 1.547786e-01 9.929187e+01 93 1 9.929187e+01 93 1.740427 1.60e-02
402 2608 605356 7.620018e-02 6.880418e+02 477 1 6.880418e+02 477 1.739958 1.60e-02
403 2380 565726 1.136124e-01 4.137008e+02 455 2 5.078540e+02 567 1.739914 1.60e-02
404 1873 490101 1.018154e-01 5.061822e+02 511 1 5.061822e+02 511 1.739406 1.61e-02
405 288 209840 5.070880e-02 2.308743e+03 1411 1 2.308743e+03 1411 1.738339 1.62e-02
406 1861 488913 9.283709e-02 4.504474e+02 392 1 4.504474e+02 392 1.737713 1.63e-02
407 2970 676482 1.116396e-01 2.022013e+02 181 1 2.022013e+02 181 1.734357 1.66e-02
408 948 347114 1.491916e-01 3.899028e+02 496 1 3.899028e+02 496 1.733925 1.67e-02
409 1399 423013 1.612420e-01 1.805637e+02 246 1 1.805637e+02 246 1.733421 1.67e-02
410 1515 440057 9.335137e-02 2.529738e+02 224 4 8.655172e+02 783 1.730163 1.71e-02
411 1588 450391 1.162707e-01 2.028695e+02 298 1 2.028695e+02 298 1.728723 1.72e-02
412 2760 636069 4.392710e-02 3.256828e+03 2198 3 4.307098e+03 3430 1.728678 1.72e-02
413 1025 360422 1.444938e-01 9.061427e+01 90 1 9.061427e+01 90 1.725017 1.76e-02
414 144 152819 1.438348e-01 1.767745e+02 158 1 1.767745e+02 158 1.724086 1.78e-02
415 1857 488067 2.475454e-01 1.023093e+02 151 1 1.023093e+02 151 1.718372 1.84e-02
416 1075 369427 2.500245e-01 6.542727e+01 119 1 6.542727e+01 119 1.717930 1.85e-02
417 684 297247 1.756195e-01 2.124769e+02 403 2 3.373034e+02 594 1.717664 1.85e-02
418 1210 394438 1.716062e-01 9.065322e+01 105 1 9.065322e+01 105 1.717455 1.85e-02
419 2226 541438 1.296551e-01 3.041712e+02 277 1 3.041712e+02 277 1.717231 1.85e-02
420 894 335673 1.027618e-01 5.241899e+02 503 1 5.241899e+02 503 1.716412 1.86e-02
421 2236 542481 9.717681e-02 4.796384e+02 432 1 4.796384e+02 432 1.716079 1.87e-02
422 2643 613701 1.541279e-01 3.125214e+02 435 1 3.125214e+02 435 1.715963 1.87e-02
423 52 102188 7.000801e-02 6.846466e+02 501 1 6.846466e+02 501 1.715381 1.88e-02
424 591 277618 1.920679e-01 9.067756e+01 109 1 9.067756e+01 109 1.713798 1.90e-02
425 2052 515475 1.276919e-01 4.385480e+02 541 1 4.385480e+02 541 1.709657 1.95e-02
426 2349 560333 1.051692e-01 4.096971e+02 350 5 1.691968e+03 1689 1.709043 1.95e-02
427 406 241136 1.974268e-01 6.112953e+01 56 1 6.112953e+01 56 1.705944 1.99e-02
428 1102 376273 1.121794e-01 2.648945e+02 269 1 2.648945e+02 269 1.704394 2.01e-02
429 3023 688381 1.270223e-01 3.007006e+02 347 2 5.124630e+02 585 1.703784 2.02e-02
430 1376 419919 1.026575e-01 4.073884e+02 353 4 1.080789e+03 1179 1.703249 2.03e-02
431 1368 419113 9.452687e-02 2.836868e+02 225 1 2.836868e+02 225 1.701711 2.05e-02
432 886 333997 1.216621e-01 4.590787e+02 551 3 7.478196e+02 934 1.701377 2.05e-02
433 505 261352 9.498365e-02 2.653176e+02 378 1 2.653176e+02 378 1.700763 2.06e-02
434 2320 554478 7.632394e-02 5.607347e+02 582 1 5.607347e+02 582 1.700141 2.07e-02
435 491 258714 5.711639e-02 4.026734e+02 249 3 1.005637e+03 724 1.699840 2.07e-02
436 1129 381791 1.443432e-01 2.047278e+02 264 2 4.067252e+02 503 1.698197 2.09e-02
437 1824 483090 1.257543e-01 2.481021e+02 332 2 3.950647e+02 522 1.695850 2.12e-02
438 1484 435834 7.308393e-02 4.118599e+02 311 2 6.127919e+02 527 1.695748 2.12e-02
439 102 136166 2.452691e-01 1.320430e+02 316 1 1.320430e+02 316 1.694630 2.14e-02
440 1423 427192 9.564893e-02 2.067786e+02 194 1 2.067786e+02 194 1.692971 2.16e-02
441 2376 565370 9.002968e-02 3.430665e+02 382 1 3.430665e+02 382 1.692778 2.16e-02
442 1834 484965 1.257591e-01 2.569835e+02 295 1 2.569835e+02 295 1.691612 2.18e-02
443 2073 520691 1.151738e-01 3.238675e+02 509 1 3.238675e+02 509 1.691425 2.18e-02
444 1727 470826 1.323998e-01 1.931959e+02 250 1 1.931959e+02 250 1.689455 2.21e-02
445 2245 543848 1.131832e-01 7.943264e+02 808 2 9.728488e+02 987 1.689442 2.21e-02
446 1833 484705 1.436098e-01 1.363311e+02 139 1 1.363311e+02 139 1.688730 2.22e-02
447 2097 523921 1.069216e-01 3.115303e+02 291 1 3.115303e+02 291 1.686915 2.24e-02
448 1874 490282 1.294974e-01 1.619108e+02 202 1 1.619108e+02 202 1.686284 2.25e-02
449 1366 419010 1.177936e-01 1.779564e+02 221 1 1.779564e+02 221 1.685973 2.26e-02
450 1573 446901 9.212035e-02 5.717126e+02 565 2 1.014442e+03 1045 1.684932 2.27e-02
451 735 306668 1.190528e-01 5.156234e+02 597 2 6.009895e+02 669 1.683771 2.29e-02
452 2169 533754 1.208325e-01 1.496049e+02 143 1 1.496049e+02 143 1.681883 2.32e-02
453 1382 420305 3.048605e-01 3.783786e+01 65 1 3.783786e+01 65 1.681581 2.32e-02
454 2574 598397 1.340491e-01 1.530491e+02 98 1 1.530491e+02 98 1.680825 2.33e-02
455 1822 482518 1.351944e-01 3.302224e+02 480 1 3.302224e+02 480 1.679657 2.35e-02
456 238 194398 1.097267e-01 4.497768e+02 619 1 4.497768e+02 619 1.679179 2.36e-02
457 2032 512300 2.648244e-01 1.342424e+02 218 1 1.342424e+02 218 1.679068 2.36e-02
458 2500 585424 5.780840e-02 7.841788e+02 686 1 7.841788e+02 686 1.679011 2.36e-02
459 2593 602557 9.414305e-02 6.075393e+02 699 2 9.301149e+02 1057 1.677895 2.37e-02
460 1718 469197 1.947855e-01 8.634046e+01 124 1 8.634046e+01 124 1.677861 2.38e-02
461 1266 403064 8.895233e-02 1.162271e+03 1200 2 1.430702e+03 1463 1.676611 2.39e-02
462 390 237001 1.216753e-01 2.412055e+02 290 1 2.412055e+02 290 1.676341 2.40e-02
463 954 347898 5.876562e-02 8.860525e+02 591 1 8.860525e+02 591 1.675350 2.41e-02
464 1847 486753 1.077798e-01 1.331145e+02 99 1 1.331145e+02 99 1.674604 2.42e-02
465 463 251932 9.729742e-02 7.052540e+02 633 2 9.089657e+02 895 1.674534 2.43e-02
466 190 175657 7.958785e-02 2.771331e+02 199 3 1.087027e+03 934 1.673687 2.44e-02
467 454 249854 3.009421e-01 1.200751e+02 297 1 1.200751e+02 297 1.672785 2.45e-02
468 309 215508 1.440027e-01 5.347983e+02 653 1 5.347983e+02 653 1.670927 2.48e-02
469 1009 357474 8.972878e-02 3.713919e+02 298 2 6.454584e+02 505 1.670422 2.49e-02
470 2733 630689 1.188655e-01 2.157952e+02 228 1 2.157952e+02 228 1.668735 2.51e-02
471 2807 643477 9.104553e-02 3.641714e+02 314 2 5.942988e+02 557 1.668009 2.53e-02
472 2682 621481 8.779046e-02 5.511333e+02 621 1 5.511333e+02 621 1.665575 2.56e-02
473 158 161072 9.462829e-02 1.947617e+02 152 1 1.947617e+02 152 1.665338 2.57e-02
474 274 203853 1.736584e-01 2.917949e+02 324 1 2.917949e+02 324 1.663641 2.59e-02
475 1753 473214 1.085040e-01 3.060364e+02 247 2 6.549999e+02 585 1.662898 2.61e-02
476 1535 442560 1.868174e-01 1.796059e+02 245 1 1.796059e+02 245 1.662669 2.61e-02
477 2805 643018 1.088739e-01 3.028377e+02 303 2 5.374772e+02 510 1.662464 2.61e-02
478 1082 371752 1.089404e-01 6.863332e+02 588 4 1.200743e+03 1079 1.661518 2.63e-02
479 54 103618 9.898592e-02 6.844896e+02 623 2 8.325625e+02 837 1.660444 2.65e-02
480 2637 612077 2.069342e-01 8.844996e+01 156 1 8.844996e+01 156 1.658374 2.68e-02
481 2880 658096 1.146647e-01 4.714664e+02 516 1 4.714664e+02 516 1.653498 2.76e-02
482 343 223580 1.175102e-01 3.555067e+02 406 1 3.555067e+02 406 1.653495 2.76e-02
483 2093 523433 2.271065e-01 1.187185e+02 206 1 1.187185e+02 206 1.649999 2.82e-02
484 904 337104 1.115812e-01 2.628714e+02 265 1 2.628714e+02 265 1.649534 2.83e-02
485 2984 681176 6.994856e-02 8.237370e+02 923 1 8.237370e+02 923 1.649121 2.84e-02
486 2515 587740 5.135683e-02 1.032269e+03 740 2 1.496306e+03 1061 1.649035 2.84e-02
487 2859 652046 4.917947e-02 1.306410e+03 771 1 1.306410e+03 771 1.647126 2.87e-02
488 348 225501 2.110930e-01 1.232284e+02 184 1 1.232284e+02 184 1.647002 2.88e-02
489 2184 535550 7.754958e-02 3.888940e+02 412 1 3.888940e+02 412 1.646920 2.88e-02
490 503 261255 1.483386e-01 1.810753e+02 242 1 1.810753e+02 242 1.646567 2.88e-02
491 2561 595569 9.783477e-02 2.424119e+02 207 1 2.424119e+02 207 1.646562 2.88e-02
492 1293 406865 1.710370e-01 1.069310e+02 147 1 1.069310e+02 147 1.645545 2.90e-02
493 2393 567859 1.303636e-01 2.875529e+02 295 2 3.800758e+02 389 1.645235 2.91e-02
494 2642 613461 6.378900e-02 1.202702e+03 941 2 1.453616e+03 1199 1.644966 2.91e-02
495 2472 580253 5.986050e-02 4.539507e+02 391 1 4.539507e+02 391 1.644955 2.91e-02
496 356 227250 3.276056e-01 7.184066e+01 206 1 7.184066e+01 206 1.644547 2.92e-02
497 335 221464 9.573112e-02 5.368588e+02 600 1 5.368588e+02 600 1.644537 2.92e-02
498 1891 491929 1.087112e-01 3.543678e+02 398 1 3.543678e+02 398 1.642005 2.96e-02
499 1917 496162 1.189019e-01 2.446861e+02 229 1 2.446861e+02 229 1.641841 2.97e-02
500 534 268110 2.596498e-01 4.094984e+01 60 1 4.094984e+01 60 1.641338 2.98e-02
501 472 253125 6.024353e-02 3.250664e+02 205 1 3.250664e+02 205 1.637440 3.05e-02
502 2109 525422 9.922270e-02 5.447240e+02 454 1 5.447240e+02 454 1.635891 3.08e-02
503 55 104170 1.605031e-01 3.707053e+02 540 1 3.707053e+02 540 1.634690 3.10e-02
504 29 83266 2.459703e-01 4.221593e+01 55 1 4.221593e+01 55 1.634003 3.11e-02
505 1413 425614 1.152570e-01 2.556930e+02 226 1 2.556930e+02 226 1.633599 3.12e-02
506 1619 454873 8.923762e-02 6.003718e+02 607 1 6.003718e+02 607 1.633429 3.12e-02
507 200 179604 2.111829e-01 2.230892e+02 358 1 2.230892e+02 358 1.632628 3.14e-02
508 697 299176 7.866607e-02 9.913744e+02 984 1 9.913744e+02 984 1.632392 3.14e-02
509 159 161623 1.511635e-01 2.462500e+02 334 1 2.462500e+02 334 1.631940 3.15e-02
510 1580 447903 9.180848e-02 7.156841e+02 662 1 7.156841e+02 662 1.631521 3.16e-02
511 2976 678025 4.463495e-02 1.122581e+03 621 1 1.122581e+03 621 1.631451 3.16e-02
512 45 98921 7.575633e-02 5.340567e+02 542 1 5.340567e+02 542 1.629917 3.19e-02
513 3088 698866 1.000666e-01 2.734726e+02 267 1 2.734726e+02 267 1.628969 3.21e-02
514 341 222671 1.257962e-01 2.233008e+02 234 1 2.233008e+02 234 1.628553 3.22e-02
515 2821 646152 9.781750e-02 3.547539e+02 256 2 4.559641e+02 344 1.626884 3.25e-02
516 1942 500049 1.820652e-01 1.603128e+02 253 1 1.603128e+02 253 1.626557 3.26e-02
517 60 109128 2.077035e-01 8.792223e+01 114 1 8.792223e+01 114 1.626196 3.27e-02
518 106 137563 1.252526e-01 3.305098e+02 363 1 3.305098e+02 363 1.625856 3.27e-02
519 249 197545 1.098893e-01 5.241338e+02 518 1 5.241338e+02 518 1.625580 3.28e-02
520 1415 425984 1.322251e-01 2.779865e+02 320 1 2.779865e+02 320 1.624948 3.29e-02
521 2054 516048 1.294381e-01 3.489841e+02 476 2 6.013625e+02 844 1.623955 3.31e-02
522 2781 638970 3.447843e-01 3.301394e+01 62 1 3.301394e+01 62 1.623953 3.31e-02
523 2533 590473 7.454627e-02 6.935768e+02 741 1 6.935768e+02 741 1.623916 3.31e-02
524 3041 691089 1.366773e-01 3.541205e+02 532 1 3.541205e+02 532 1.619558 3.40e-02
525 2995 682728 1.348120e-01 2.813699e+02 440 1 2.813699e+02 440 1.618837 3.41e-02
526 3006 685369 1.074689e-01 2.327599e+02 224 2 5.022752e+02 490 1.618334 3.42e-02
527 230 190674 1.491191e-01 2.828735e+02 270 1 2.828735e+02 270 1.617995 3.43e-02
528 2480 581382 1.276117e-01 2.669879e+02 259 2 3.844576e+02 397 1.616965 3.45e-02
529 2411 570914 3.333265e-01 1.843447e+01 29 1 1.843447e+01 29 1.616321 3.47e-02
530 840 325757 7.371131e-02 8.115974e+02 496 2 1.407348e+03 945 1.615434 3.49e-02
531 1906 494013 8.532989e-02 5.618116e+02 422 1 5.618116e+02 422 1.613201 3.53e-02
532 1079 370455 1.072449e-01 3.619692e+02 447 2 4.634994e+02 593 1.612272 3.55e-02
533 928 342228 9.622575e-02 5.626116e+02 584 1 5.626116e+02 584 1.611611 3.57e-02
534 2307 552892 1.362449e-01 1.192183e+02 121 1 1.192183e+02 121 1.608461 3.64e-02
535 1304 408601 7.176098e-02 5.490479e+02 540 2 1.005953e+03 1083 1.608242 3.64e-02
536 1454 431375 1.805451e-01 2.407965e+02 362 1 2.407965e+02 362 1.607834 3.65e-02
537 912 338075 1.516628e-01 1.137990e+02 119 1 1.137990e+02 119 1.607568 3.66e-02
538 1460 431748 9.034199e-02 5.206622e+02 425 2 6.050250e+02 512 1.607307 3.66e-02
539 1782 477389 6.503710e-02 8.116646e+02 694 1 8.116646e+02 694 1.604498 3.72e-02
540 2693 623912 9.198563e-02 3.111703e+02 270 1 3.111703e+02 270 1.603872 3.74e-02
541 1755 473515 1.749626e-01 1.054469e+02 121 1 1.054469e+02 121 1.603506 3.75e-02
542 919 340201 6.070465e-02 4.808686e+02 376 1 4.808686e+02 376 1.602343 3.77e-02
